age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,4,110355,11,9,2,12,0,4,1,0,0,45,25,0
42,3,144236,15,10,4,10,1,4,1,0,0,60,25,0
66,2,114447,8,11,6,8,1,4,0,0,0,35,25,0
43,5,117471,11,9,4,0,1,4,0,0,0,40,25,0
63,2,130968,6,5,0,12,1,4,1,0,0,50,25,1
32,4,97723,8,11,4,1,1,4,1,0,0,40,25,0
35,2,190297,5,4,2,1,0,4,1,0,0,40,25,1
27,2,200802,15,10,4,11,1,4,0,0,0,40,25,0
42,2,89413,2,8,4,3,3,4,1,0,0,40,25,0
55,4,170166,9,13,2,2,5,4,0,0,0,25,25,0
75,4,124256,15,10,2,2,0,4,1,0,2149,35,25,1
28,2,34452,8,11,2,1,0,4,1,0,0,50,25,1
32,0,402361,11,9,4,0,1,4,1,0,0,40,25,0
23,2,481175,15,10,4,2,3,3,1,0,0,24,19,0
19,2,48393,15,10,4,2,3,4,1,0,0,84,25,0
56,2,129836,11,9,2,6,5,4,0,0,0,10,25,0
28,5,189346,15,10,2,6,0,4,1,0,0,40,25,1
82,2,29441,5,4,6,2,1,4,1,0,0,5,25,0
53,2,195638,11,9,0,0,1,4,0,0,0,40,25,0
21,2,147655,11,9,4,0,3,4,0,0,0,40,25,0
34,3,177828,11,9,0,10,4,4,1,0,0,50,25,3
34,2,120959,15,10,0,0,4,4,0,0,0,40,25,0
58,2,290661,11,9,2,1,0,4,1,0,0,40,25,0
30,2,378009,12,14,2,2,0,4,1,0,0,50,25,2
77,2,123959,11,9,6,0,1,4,0,0,0,32,25,0
24,2,183751,1,7,2,1,0,4,1,0,0,65,25,0
25,2,141876,11,9,3,2,1,4,1,0,0,45,25,0
47,2,188330,11,9,2,12,0,4,1,0,0,25,25,0
38,2,405284,9,13,4,6,3,4,0,0,0,35,25,0
52,2,99736,12,14,0,8,4,4,1,15020,0,50,25,2
23,5,241951,15,10,4,8,1,4,1,0,0,40,25,0
40,2,373050,2,8,2,6,0,4,1,0,0,40,25,0
24,4,117210,11,9,0,1,1,4,1,0,0,50,25,0
52,2,187938,15,10,0,10,1,4,0,0,0,49,25,1
37,2,173968,11,9,2,12,0,4,1,0,0,40,25,0
36,2,357619,9,13,2,2,5,4,0,0,0,60,8,0
27,2,221366,15,10,2,8,0,4,1,3103,0,50,25,2
56,5,71075,7,12,0,0,1,4,0,0,0,30,25,1
71,2,216608,8,11,4,0,1,4,0,0,0,40,25,0
54,2,256916,11,9,2,2,0,4,1,0,0,45,25,0
24,2,228395,9,13,4,10,3,2,0,0,0,40,25,1
21,2,189888,7,12,4,2,1,4,1,0,0,55,25,0
25,2,169100,12,14,2,2,0,4,1,0,0,40,25,0
36,2,77953,11,9,2,1,0,0,1,0,0,40,25,1
48,3,30575,8,11,2,1,0,4,1,0,0,70,25,2
20,2,505980,15,10,4,10,3,4,1,0,0,40,25,0
50,2,173754,11,9,2,1,0,4,1,0,0,40,25,0
42,4,34722,7,12,2,0,0,4,1,0,0,40,25,1
33,2,399531,9,13,2,1,0,2,1,0,0,40,25,1
22,2,306779,15,10,4,4,3,4,1,0,0,50,25,0
37,2,215392,9,13,0,8,1,4,0,0,0,40,25,0
43,2,303051,8,11,2,2,0,4,1,15024,0,40,25,2
53,2,35459,15,10,2,1,0,4,1,0,0,47,25,3
45,3,204196,9,13,0,2,4,4,1,0,0,50,25,2
53,2,120839,15,10,2,1,0,4,1,0,0,40,25,1
22,2,225531,11,9,4,6,3,4,1,0,2205,40,25,1
22,2,157332,11,9,4,0,1,4,0,0,0,35,25,1
52,2,251585,0,6,2,12,0,4,1,0,0,55,25,1
21,2,205939,15,10,4,2,3,4,1,0,0,40,25,0
24,2,279041,11,9,4,4,3,2,1,0,0,40,25,0
34,2,249948,15,10,0,6,1,4,0,0,0,34,25,0
66,1,36364,11,9,2,1,0,4,1,0,2267,40,25,0
35,2,108946,11,9,0,11,4,4,0,0,0,40,25,0
32,2,173351,11,9,2,1,0,4,1,0,0,48,25,0
47,2,146516,15,10,2,4,5,4,0,0,0,48,25,1
42,2,328239,15,10,4,6,3,4,1,0,0,30,25,1
40,0,90737,15,10,2,0,0,4,1,0,1887,40,25,3
34,2,167781,11,9,2,6,0,4,1,0,0,50,25,0
42,2,37869,15,10,0,5,1,4,1,0,1590,40,25,0
47,2,52795,15,10,2,5,0,4,1,0,0,46,25,0
38,2,208358,11,9,2,1,0,4,1,0,0,40,25,2
42,1,97277,12,14,0,8,4,4,0,0,0,40,25,0
21,2,502837,11,9,4,5,3,4,0,0,0,40,19,0
25,2,431861,11,9,2,12,0,4,1,0,0,40,25,0
28,4,159623,15,10,4,8,3,4,1,0,0,30,25,1
46,2,119939,1,7,2,1,0,4,1,0,0,40,25,1
25,2,443855,11,9,2,6,0,4,1,0,0,40,18,0
53,1,135102,11,9,2,6,0,4,1,0,2002,45,25,0
51,4,35295,11,9,4,3,4,4,1,0,0,45,25,0
38,4,203836,4,3,4,12,1,4,1,0,0,40,25,0
57,4,175942,15,10,6,2,2,4,1,0,0,25,25,0
37,4,31095,8,11,2,3,0,4,1,0,0,60,25,3
32,2,123430,11,9,2,3,0,4,1,0,0,65,25,1
42,2,367049,12,14,4,2,1,4,0,4650,0,40,25,0
25,2,78605,11,9,2,5,0,4,1,0,0,40,25,1
28,2,131310,2,8,2,2,5,4,0,0,0,20,8,0
33,2,135312,9,13,4,8,1,4,1,0,0,40,25,2
31,2,258849,8,11,4,0,4,2,0,0,0,40,25,0
63,2,361631,12,14,5,8,1,4,0,0,0,40,25,2
30,3,204742,9,13,2,2,0,4,1,0,0,50,25,3
52,2,38973,0,6,6,10,4,2,0,0,0,40,25,1
68,2,29240,11,9,6,2,1,4,0,0,0,12,25,0
25,2,290441,7,12,4,0,1,2,0,0,0,40,25,1
38,5,87282,8,11,4,0,4,1,0,0,0,40,25,1
45,2,347025,5,4,6,6,4,4,0,0,0,21,25,1
32,2,107435,11,9,0,5,1,4,0,0,0,40,25,1
62,1,176839,12,14,2,8,0,4,1,0,0,10,25,1
23,2,198861,9,13,4,2,3,4,1,0,1669,40,25,1
23,2,180795,15,10,4,10,3,4,0,0,0,40,25,1
21,2,191497,15,10,4,10,3,4,0,0,0,20,25,0
59,2,221336,0,6,6,6,2,1,0,0,0,40,20,0
47,2,233511,12,14,0,10,1,4,1,27828,0,60,25,2
19,4,305834,15,10,4,1,3,4,0,0,0,25,25,0
38,2,107303,11,9,2,1,0,4,1,0,0,40,25,0
25,2,242136,11,9,0,5,1,2,1,0,0,40,25,1
27,2,360097,11,9,4,4,1,2,1,0,0,40,25,0
21,2,221955,11,9,4,5,4,4,1,0,0,40,18,0
42,2,143046,11,9,4,6,3,4,0,0,0,40,25,0
47,1,101016,9,13,2,0,5,4,0,7688,0,40,25,3
46,2,198774,12,14,0,2,4,4,0,0,323,45,25,0
33,2,205469,15,10,2,2,0,4,1,0,0,40,25,2
60,1,169015,15,10,6,2,1,4,0,0,0,40,25,1
41,0,253770,15,10,2,12,5,4,0,7298,0,40,25,2
32,2,79586,9,13,2,2,0,1,1,0,0,40,20,3
50,3,119099,15,10,2,2,0,4,1,0,0,99,25,2
25,2,243410,11,9,4,6,1,2,0,0,0,40,25,1
22,2,297380,11,9,4,10,3,2,0,0,0,40,25,0
58,2,177368,11,9,2,1,0,4,1,0,0,40,25,2
28,2,227840,11,9,4,12,1,4,0,0,0,40,25,0
71,2,97870,12,14,0,8,1,4,0,0,0,15,8,0
37,2,35330,11,9,0,1,1,4,1,0,1669,55,25,0
32,2,127895,11,9,4,5,3,2,0,0,0,40,25,1
20,2,218215,15,10,4,10,3,4,0,0,0,30,25,0
27,2,187450,9,13,2,2,0,4,1,0,0,50,25,1
22,2,201959,11,9,4,2,3,2,1,0,0,40,25,1
30,2,118551,9,13,2,11,5,4,0,0,0,16,25,2
44,2,114753,15,10,6,11,4,4,0,0,0,38,25,1
29,1,220656,9,13,2,2,0,2,1,0,0,40,25,2
40,2,320451,10,16,2,8,0,1,1,0,1977,45,12,2
51,2,184529,11,9,2,10,0,4,1,0,1977,50,25,3
48,2,121424,9,13,2,2,0,4,1,0,0,55,25,2
47,2,387468,15,10,2,8,0,4,1,0,0,40,22,2
40,0,187164,9,13,4,11,3,4,1,0,0,40,25,1
39,2,198097,9,13,0,2,1,4,1,0,0,50,25,0
20,2,81145,15,10,4,10,1,4,0,0,0,25,25,0
68,4,261897,0,6,6,3,4,4,1,0,0,20,25,0
90,2,197613,11,9,4,0,1,4,0,0,0,40,25,3
39,2,190987,8,11,0,0,4,4,0,0,0,50,25,1
28,1,125159,15,10,4,0,2,2,1,0,0,40,10,0
28,2,340408,15,10,0,1,1,4,1,0,0,46,25,0
33,2,265168,9,13,2,10,0,2,1,0,0,55,25,1
19,2,323054,11,9,4,10,1,1,1,0,0,30,25,1
41,2,45366,11,9,2,1,0,4,1,0,0,72,25,2
65,2,143175,15,10,6,10,2,4,0,0,0,45,25,0
27,2,236481,14,15,4,8,1,1,1,0,0,10,13,0
51,2,99064,8,11,2,1,0,4,1,5013,0,40,25,0
43,2,307767,11,9,2,4,0,4,1,0,0,40,25,0
61,2,227332,9,13,4,8,3,4,1,0,0,40,25,1
32,1,250585,9,13,4,8,1,4,0,0,0,50,25,0
18,2,114008,11,9,4,6,3,4,1,0,0,35,25,0
24,0,203182,9,13,4,2,1,4,0,2174,0,40,25,1
43,4,311177,15,10,4,12,1,2,1,0,0,30,25,0
32,2,144064,11,9,4,0,4,4,1,0,0,40,25,1
44,4,234885,11,9,2,10,5,4,0,0,0,40,25,2
28,2,242482,11,9,4,4,3,4,1,0,0,40,25,1
20,2,175808,11,9,4,1,3,4,1,0,0,40,25,1
21,2,198050,7,12,4,0,1,4,0,0,0,25,25,0
32,2,149787,8,11,2,1,0,4,1,0,0,50,25,3
36,1,254202,14,15,0,8,4,4,0,0,0,24,8,1
43,1,143046,15,10,0,6,4,4,0,0,0,20,25,0
59,2,95967,14,15,2,2,0,2,1,0,0,40,25,1
57,2,161097,11,9,0,10,1,4,0,0,0,26,25,0
17,2,211870,6,5,4,6,1,4,1,0,0,6,25,0
32,2,193285,11,9,4,1,3,4,1,0,0,40,25,0
56,3,211804,9,13,2,10,0,4,1,15024,0,50,25,2
40,2,64980,15,10,2,0,0,2,1,0,0,55,25,2
47,2,347025,12,14,0,8,1,4,0,0,0,40,25,0
59,2,201159,2,8,6,5,2,4,0,0,0,48,25,1
19,2,456736,11,9,4,10,1,4,1,2907,0,30,25,1
41,2,30126,9,13,0,2,1,4,0,0,0,45,25,3
56,2,158776,1,7,2,10,0,4,1,0,0,55,25,1
47,2,115971,15,10,2,1,0,4,1,0,0,40,25,3
48,1,24366,8,11,2,9,0,0,1,0,0,40,25,1
27,2,321577,11,9,4,0,3,2,0,0,0,40,25,0
41,2,63596,15,10,2,8,5,4,0,0,0,32,25,2
30,2,303867,11,9,5,12,1,4,1,0,0,44,25,0
75,2,185603,0,6,6,11,1,4,0,0,0,32,25,1
60,2,142922,11,9,2,1,0,4,1,0,0,50,25,0
46,2,235646,11,9,2,1,0,4,1,0,0,40,25,1
29,2,327766,15,10,0,2,4,4,1,0,0,55,25,3
44,1,162506,12,14,2,8,0,4,1,0,0,35,25,0
55,5,175127,9,13,2,0,0,4,1,7688,0,38,25,2
27,2,150080,9,13,4,2,3,4,0,0,0,40,25,0
52,2,262579,11,9,2,4,0,4,1,0,0,45,25,1
35,2,174503,15,10,0,5,1,4,0,0,0,40,25,1
47,2,302711,1,7,0,0,4,4,0,0,0,40,25,0
23,2,203078,9,13,4,0,3,2,1,0,0,24,25,0
25,1,348986,11,9,4,4,2,2,1,0,0,40,25,0
43,2,255586,11,9,0,5,4,4,1,0,0,40,25,1
31,4,175509,11,9,0,11,1,4,1,0,0,60,25,1
65,4,135517,5,4,2,1,0,4,1,0,0,40,25,1
49,2,151107,11,9,4,1,1,2,1,0,0,40,25,0
30,2,167558,11,9,4,10,4,4,0,0,0,35,18,0
25,2,121712,9,13,0,1,1,4,1,0,0,40,25,0
27,3,89718,15,10,5,10,3,4,0,0,0,40,25,0
50,2,310774,9,13,2,10,0,4,1,0,0,35,25,0
19,2,220001,15,10,4,3,3,4,1,0,0,50,25,0
45,1,308275,9,13,2,2,0,2,1,7688,0,65,25,3
29,4,404998,8,11,2,3,0,4,1,0,0,90,25,0
34,2,410615,7,12,2,2,0,4,1,0,0,60,25,3
42,1,137232,11,9,0,9,4,4,0,0,0,50,25,0
33,2,148380,9,13,2,2,5,4,0,3103,0,60,25,3
42,5,345969,9,13,2,2,0,4,1,0,0,48,25,2
39,2,33355,11,9,2,12,0,4,1,7298,0,48,25,2
56,2,143266,15,10,2,2,0,4,1,0,0,40,25,2
57,3,33725,9,13,2,1,0,4,1,0,0,50,25,2
73,2,179001,11,9,6,10,1,4,0,0,0,7,25,1
52,2,139347,11,9,2,12,5,4,0,0,0,40,25,0
38,1,147258,11,9,4,12,1,4,1,0,0,40,25,0
31,2,259931,5,4,2,5,0,4,1,0,0,40,25,0
56,3,76534,11,9,2,2,2,1,0,0,0,21,1,1
30,2,159008,9,13,3,2,1,4,0,0,0,35,25,1
32,5,479179,1,7,4,9,3,4,1,0,0,40,25,1
45,4,32172,15,10,4,3,1,4,1,0,0,50,25,0
33,1,190027,15,10,4,0,4,2,0,0,0,18,25,0
27,4,229126,9,13,4,8,1,1,0,0,0,30,25,1
46,4,122206,11,9,2,2,0,4,1,0,0,50,25,0
32,2,193042,9,13,2,10,0,4,1,0,0,44,25,0
62,4,71467,9,13,2,1,0,4,1,0,0,55,25,2
19,2,43937,15,10,4,6,3,4,0,0,0,12,25,1
70,2,142851,6,5,2,2,0,4,1,0,0,18,25,1
52,4,185407,9,13,2,2,0,4,1,0,0,50,25,2
53,2,121441,15,10,2,10,0,4,1,0,0,55,25,0
